throughput,cycle_time,lead_time,sprint_completion_rate,project_completion_days,defects
7.75,5.101521344890186,13.75915594647372,0.841468253968254,199.22575199989544,0.11302327359166378
6.916666666666667,5.027565695208859,13.966247891621794,0.7423941798941799,172.95457734786248,0.10547233529558431
7.583333333333333,5.098869157403764,13.12197232399139,0.8229166666666666,169.4665821983301,0.13177861054226364
7.5,5.005588599186527,13.542989348683076,0.8539351851851853,184.01119832606017,0.1388606175836278
7.916666666666667,4.908964671359485,17.019537801546903,0.8425925925925924,188.02316186409823,0.1584017902866366
6.583333333333333,5.027422525444639,19.23587373291731,0.7666997354497355,178.8283976111704,0.15814015248659993
7.333333333333333,4.994819863538783,12.38695648103991,0.7914351851851852,178.05351219995504,0.1436010094280475
7.083333333333333,5.0690944301400975,15.526871357635748,0.8445767195767196,184.9965476702706,0.13327108195332713
7.5,5.341677391740598,14.767888807670143,0.8561507936507936,183.50644233845162,0.10648316454820479
7.416666666666667,5.076981187983013,12.116922069788117,0.7724867724867726,180.32828542083354,0.1137583580966822
7.166666666666667,4.8762458986660295,16.87445244878499,0.8106481481481481,177.33348649960283,0.11405121937121139
6.666666666666667,5.007364228969847,13.031186147232392,0.8100859788359789,169.68585224941643,0.15548773573846864
7.5,5.151891238181397,12.630101634413599,0.8404431216931217,173.45754456095202,0.1337735269703339
7.0,4.982418389782799,14.293218805599603,0.8186507936507937,212.7300202006953,0.12521192159930974
9.083333333333334,4.984737410170099,13.801365719199556,0.8993055555555557,171.87138164210165,0.14037036830546656
7.25,5.191511025298534,18.21404799624534,0.8090277777777777,175.061431533606,0.13783246312091707
7.166666666666667,5.027160998451346,13.235649979861488,0.7743055555555555,182.55640135579623,0.11149778818400094
7.75,5.383643442332048,15.786128947807775,0.8124999999999999,171.23387615046508,0.1765984805786089
8.166666666666666,5.185734193359559,14.579286649142762,0.8414351851851851,178.5815605809603,0.0887818636413639
6.583333333333333,4.95897377912498,13.212956070873476,0.7681878306878307,170.01130655837827,0.13166759266951775
7.75,4.794784710077381,12.31257884662988,0.8478174603174603,171.82109043220913,0.17197141235622815
6.833333333333333,5.0128496683662025,12.851880873920535,0.7423611111111109,190.04857367966218,0.1573587971605053
7.75,5.023514074868937,14.3786321551311,0.7928240740740741,189.55213754536467,0.1358240358715416
7.25,5.2907286370610835,19.13892060263795,0.7960648148148147,192.28431802963217,0.14768968666660237
6.083333333333333,5.170653156369642,16.043825598152,0.6972222222222223,172.92670075277115,0.14309006498255547
6.0,5.237273587980976,14.608420700995358,0.7189484126984128,190.51006700696587,0.11365569720806494
7.333333333333333,5.030693982052529,15.934373136191393,0.8424272486772487,184.86868849753589,0.12891012511408712
7.583333333333333,4.947862551348173,12.031868798204368,0.8393849206349207,191.07494662867333,0.10923067309926027
7.5,5.131155738065107,14.586228495955396,0.849702380952381,182.6944320352217,0.14000683778156547
7.666666666666667,4.925000018242558,20.30158561359338,0.844212962962963,173.309021155915,0.09105032296957868
7.083333333333333,5.050875207162588,14.6703125146115,0.812797619047619,189.64371528244337,0.16603985369482244
7.583333333333333,4.945687658524119,18.009529593999094,0.8425925925925927,168.46585750804778,0.11688147911554522
6.583333333333333,5.084563430344711,17.099967779011,0.7467923280423281,194.28054743909033,0.12649358203470704
7.75,4.964197555381542,17.08715911815188,0.8402777777777777,189.7536467404372,0.15540634914309157
6.916666666666667,5.194328117317906,13.774475432824303,0.7749007936507937,169.4944828005019,0.11798944677013072
7.083333333333333,5.074402509183748,14.94139114979971,0.8528108465608465,180.186988048974,0.16484185624295478
7.333333333333333,4.926786601979954,14.115411531951912,0.7971230158730158,191.8145409166773,0.13137513676814294
6.833333333333333,5.224744745935501,13.094229284710735,0.7543981481481482,184.4890677346368,0.13437549535656027
7.916666666666667,4.947769750422121,17.622602353466256,0.8587962962962964,180.7261734178733,0.16049226235441738
8.833333333333334,5.130047293238785,21.70324053722611,0.8703703703703703,197.08131322027197,0.13676664688426107
7.583333333333333,5.11059624804116,12.282242433091806,0.807771164021164,187.49461564023355,0.18964540508964825
8.0,5.106664990395131,16.53638662507843,0.8923941798941799,176.46948295070794,0.14905388465748706
8.25,5.231904580318219,22.700457571047597,0.8852182539682539,187.2819998239438,0.14877714892412267
7.833333333333333,5.083063958026323,21.309173534614196,0.8314814814814815,175.74673528162828,0.1633017757465478
8.083333333333334,5.083591429448586,12.849456380024986,0.8217592592592592,173.76574460468282,0.1481313823820403
7.0,5.108695759740926,13.945954772398164,0.8053240740740741,200.00169549723623,0.13645399028329033
7.333333333333333,5.09998086346916,17.622147848309336,0.8229166666666666,185.58453843447137,0.13420709213116708
7.416666666666667,5.368180976600964,18.932568946912,0.8052579365079365,185.43551929432505,0.15294852555820937
7.25,5.126619609053637,16.75087225502087,0.8136574074074074,173.34679233063233,0.15759529456254712
7.083333333333333,4.963693051683436,12.971819468404245,0.8052248677248678,168.67617025664723,0.17287556855622993
7.583333333333333,5.171870614498856,13.825151456169536,0.7953703703703705,175.89961873366207,0.16939567710064998
7.916666666666667,5.256152866068205,18.33054246298904,0.868287037037037,172.72240828616575,0.14051485351765147
7.666666666666667,4.8734981746594,14.093822751006599,0.8458994708994708,178.97458276982817,0.13780520805031934
7.666666666666667,5.014655527957298,15.190518471719962,0.8376322751322752,178.74337691143637,0.12419864498364075
7.0,4.953338778955098,15.117933254307781,0.8268518518518518,170.00075165882478,0.11859829807996078
7.5,5.030173967741675,12.7247470384436,0.838888888888889,194.95942860797504,0.13418863061236083
6.916666666666667,5.114819980721577,15.712441919260066,0.7578703703703704,173.25153697517587,0.128541070563098
7.416666666666667,5.346603054057203,19.10738973393523,0.7966450216450217,180.3490660731529,0.14035417923696017
9.166666666666666,4.996420715514736,12.24396194457392,0.8736111111111112,179.65413725766237,0.14771963388174897
8.25,5.031178140149574,16.852001004571235,0.8196759259259258,190.9612507093176,0.14124269160083044
8.166666666666666,5.154326496836333,15.43703817519092,0.8689814814814816,187.75145609506188,0.1298752007531627
7.333333333333333,5.274880137390981,14.12599487277458,0.7743055555555555,187.0135808148621,0.12461236184787082
7.416666666666667,4.944918849419257,17.181438007466287,0.8279761904761905,181.76990422365748,0.15625255226939558
8.25,5.3104237981762665,14.938823409945375,0.8703703703703703,173.9786973545365,0.13871510363093123
8.833333333333334,5.30715201725921,12.56980927440984,0.8703703703703702,170.7996636487783,0.12979569393277396
9.666666666666666,5.352142072940541,19.04190807281548,0.9460227272727272,170.54462213590767,0.1420487943145831
7.25,5.152555440349511,13.044834636981582,0.7367213804713805,192.32115392742077,0.1311681341483785
7.083333333333333,4.984890824028349,19.0376341134231,0.7800925925925926,202.24220244040254,0.13898416644008796
7.166666666666667,5.064338236730098,15.149432655800771,0.8116071428571429,172.91796641891474,0.1305158264523477
8.333333333333334,4.991715823359599,19.546318448340603,0.8840939153439153,174.76106060518075,0.1365385028333645
6.75,5.018720825913128,14.18463620134947,0.8288690476190476,168.4734828928806,0.13764804116579385
6.5,4.972447405552171,12.607076972467322,0.7510582010582011,177.74921117916136,0.15087680391667693
9.25,5.100263814253739,12.251299679638713,0.9099537037037037,173.69180039987077,0.12371287951290176
6.916666666666667,5.213657595195234,14.376249250840885,0.7911706349206349,171.764818657851,0.1542253236820935
6.833333333333333,4.958606691091334,12.183580876570307,0.7562830687830687,173.23902879953187,0.1497274087724973
7.166666666666667,5.063315382201697,12.108960333049884,0.8391203703703706,175.84933721074873,0.1408710581085471
7.5,4.9287182211645275,13.666924129780345,0.8287037037037037,183.1113271314734,0.1258571000722447
8.583333333333334,5.187350584908082,14.518113713374994,0.8703703703703703,192.44557647987128,0.1550755816105743
7.25,5.04801404576821,14.835420348989533,0.8263888888888888,178.36221717753241,0.14170935653060984
7.25,4.885351924364359,15.934053584817809,0.8650793650793651,188.37565684162936,0.1461310193587765
7.416666666666667,5.030194141555315,12.749539740047176,0.8326719576719577,175.95962572088763,0.16014909925266077
8.0,4.922550154310585,18.14655839132147,0.8060185185185186,169.89716383202756,0.13745346362005043
6.333333333333333,5.0051190279934055,15.228135057913862,0.7349537037037037,176.45569386777873,0.1639841253481683
7.5,5.008415332099359,16.915110835849205,0.8214285714285715,187.33425722019996,0.16331440515555448
8.166666666666666,4.969838965863102,15.098109572310904,0.8957671957671957,179.5965821564233,0.16517811378631642
7.916666666666667,5.127369968260809,13.095206849872927,0.9317129629629631,170.520330496204,0.13292100513415608
8.25,4.9503658225746925,16.074703163304644,0.829861111111111,200.51300208320703,0.12503872705538427
6.833333333333333,4.9742369658164485,16.755908952070047,0.7778108465608464,180.48085068447585,0.13480151902490675
7.75,5.1010457175028385,13.716255980659339,0.8629840067340067,169.8099779511136,0.12641585301217517
8.5,5.1921678732312,12.829611576272919,0.8759259259259259,172.29311609615593,0.1545570034160119
8.333333333333334,5.146487337467615,19.884243103558546,0.9421296296296298,181.9288204974958,0.11368274247275073
6.833333333333333,5.140190903798443,15.504056314564883,0.7966600529100529,170.0846234530073,0.11613854006525892
7.916666666666667,5.273468454802937,13.61196835728978,0.8710648148148149,189.93189868997976,0.15540466347647472
8.5,4.942839315728963,20.33274464758031,0.8622685185185185,195.61313272544143,0.14522769851693962
7.5,5.314056801162271,16.024247307565474,0.826388888888889,171.72928351060517,0.20654944572859893
7.833333333333333,5.155174411975277,16.37454005782539,0.8645833333333334,172.68565476987368,0.13764938355629655
8.5,4.782499530772002,15.17605576623296,0.8935185185185186,176.72824672461783,0.16125273987253758
7.833333333333333,5.043344062642676,17.071924856357494,0.8023148148148147,172.0148243469926,0.16197985435297466
8.583333333333334,5.129000911679737,13.446225942609232,0.8583333333333333,170.73679198884804,0.140946552381397
7.166666666666667,5.0488344342256095,16.493789055428103,0.8041666666666666,181.1374724550129,0.13448664246738642
6.5,5.200794538989306,16.87093577266039,0.7545965608465609,172.69819118924238,0.1411291113308455
6.833333333333333,5.211298446861537,16.735148303111178,0.7055555555555556,171.15967462791093,0.16493132818795916
6.916666666666667,5.042184580127877,13.678233432143257,0.7872685185185185,186.80542914729847,0.17446808797065633
7.75,4.992814912365472,12.677554246391084,0.8500330687830688,172.82623732717403,0.14151727778186834
7.833333333333333,4.724791729925631,22.310551865515404,0.8971230158730159,180.33793630470544,0.13035220530766695
7.833333333333333,4.980801384823303,15.376083285281204,0.8306096681096681,192.48368569477287,0.14129176455477294
7.0,5.30581527987447,15.141725488548964,0.7333664021164022,170.28565061901733,0.11651442671227484
6.833333333333333,5.090719529089941,17.46389428451319,0.7986111111111112,188.84199375268426,0.14830813225990197
8.666666666666666,5.232183258003611,14.51133670358486,0.9032738095238096,190.2064594925058,0.15220256751713815
7.666666666666667,5.18947020708085,17.283527387055347,0.8561838624338624,181.04400260402457,0.12336433096284362
9.333333333333334,5.029595754618235,12.56858560309929,0.9270833333333334,172.73793289247104,0.09240185337293833
8.666666666666666,4.934549509563985,15.82605715684825,0.8705357142857143,174.91173270575882,0.13611943721098238
8.0,5.097176626674591,18.90937775977725,0.9189814814814815,183.88219889132972,0.15023626581840793
6.75,5.304708390513067,16.219192708245313,0.7863756613756613,188.11316679455157,0.15983919027929339
6.666666666666667,5.231903911647303,15.735710836043893,0.7025462962962963,186.5582614612471,0.12763451830595093
8.25,5.034439112282269,14.15750189253701,0.8389129389129389,196.6704874183036,0.16280401221525406
6.916666666666667,4.898141465600132,12.266395125730636,0.7564814814814816,181.00927900635293,0.15039663285647326
8.333333333333334,5.032250391276548,15.377421643303848,0.8481481481481482,179.15238149197256,0.14050785453312517
6.583333333333333,5.351239045566905,21.358957112980697,0.6993386243386244,178.49033995783728,0.14398331312932774
7.75,5.272919771383955,18.611019645334682,0.773313492063492,170.4150457102742,0.1468068513183213
7.75,5.257725972559056,16.836982681744594,0.9005952380952381,182.45948819384301,0.13929431063063832
8.25,4.99802658374833,14.912733245891737,0.8712962962962963,181.9339652428452,0.13032869671382663
7.333333333333333,4.964548572718882,16.305976318430513,0.8313762626262626,182.06476320414157,0.11629957375351008
8.0,4.941548983791472,13.924984879717094,0.792956349206349,174.21918716490796,0.13615449448172331
7.0,5.068977814055895,13.871629755270087,0.7835648148148148,177.81640837268458,0.15770323336219388
8.0,4.959671159451558,21.285214008782013,0.8400943963443962,192.46121372401922,0.11164566712480274
7.5,4.937691925512464,12.227928888698681,0.7386904761904761,175.42358887995823,0.15229678784141837
7.166666666666667,4.883114361781258,15.621166156172363,0.7984126984126986,174.94795723140714,0.1595556075411822
7.0,5.196845344718153,12.301343705689067,0.8214285714285715,172.84245616185817,0.14796734816649615
7.5,4.856531113540599,14.620718846877299,0.8618055555555556,169.91417365327422,0.10028373341505914
6.916666666666667,5.269773522594082,12.523302598330478,0.7879840067340068,187.6935204977889,0.10781637130320537
6.583333333333333,5.1675322810483175,15.114256819568649,0.7604166666666666,184.0246665928437,0.12920015678161856
7.583333333333333,4.8899725705674415,15.198231938182111,0.8199404761904763,180.07230911402155,0.13546340495268597
8.666666666666666,4.884567569991287,11.934672603749135,0.9120370370370371,183.06801978290937,0.15858292496598383
6.75,5.102276425110336,12.681851825693712,0.7777777777777777,171.28015249003906,0.13628282900336078
7.083333333333333,5.148147444111773,14.024051994265369,0.8069444444444444,185.07330030707385,0.15774460678817467
7.666666666666667,4.945901402209214,16.676184365388465,0.8206018518518517,187.61798478866604,0.11759228034391947
6.583333333333333,5.190075078782625,20.78959654119693,0.7638227513227513,177.40716337440494,0.13220163571268295
8.166666666666666,5.188545021529451,19.76660844477899,0.9108796296296297,173.35199068485795,0.14923953983727242
6.5,4.823990701607573,15.916729480190916,0.7349537037037037,186.54707419271693,0.14315894000554827
7.416666666666667,5.097245820514619,15.706034445773092,0.8191137566137564,175.78152482930028,0.10667534095774953
7.416666666666667,4.8260793139747085,18.159934294453524,0.7896825396825395,176.6894784419954,0.1377024552417684
8.333333333333334,5.122996686612121,17.80266092607529,0.906712962962963,179.39433783080912,0.16274890561466723
7.583333333333333,5.114438285598658,12.723592557965151,0.8374007936507937,172.8292910498956,0.15039866926738885
9.25,5.109170472718667,15.276633292558273,0.8694444444444445,168.07518888257326,0.1480281277354643
6.583333333333333,5.166530834060416,15.588646352928787,0.7521164021164021,187.39135557342442,0.12622766518699702
7.75,5.029274184787569,13.782367297519377,0.8242724867724869,195.29276930912098,0.1662347665959724
6.5,4.939991649381541,15.87540691519752,0.7401094276094277,178.70190051481688,0.11919676099360636
7.75,5.236589544004776,18.026781499454167,0.837037037037037,177.0591347205829,0.179823835340542
8.166666666666666,5.0472128432236785,20.518539597128182,0.8423611111111112,172.60342016751304,0.15880612856356716
7.583333333333333,4.9647222902130235,18.205724938413084,0.8541666666666666,175.34528721286267,0.11952358056629951
7.166666666666667,4.906963736214564,14.456975393947902,0.8324074074074076,171.14153308136778,0.15710363682193132
8.0,5.023133097312335,14.872022467700656,0.7666666666666665,176.49690883197178,0.15280980660053955
7.333333333333333,4.900255837632812,13.716862549312665,0.8138888888888888,169.70079633815993,0.15865776716290275
7.5,5.12151366679826,19.85548315088847,0.8561507936507938,169.96370439520817,0.13441764861958877
7.25,4.977787938547808,16.925118396945557,0.8564814814814815,168.6867347079434,0.14193902492357935
7.25,4.832144076233193,13.886114837717923,0.8048611111111111,170.18801300235313,0.13895794071413328
6.75,5.1478508581314495,13.54755274990649,0.8004960317460318,168.71907862184648,0.13940277914182717
8.333333333333334,4.898332405768892,22.442996055416813,0.795866402116402,197.92803533881542,0.16886204029005625
9.666666666666666,5.063926512426085,20.841395318471115,0.9629629629629629,205.41014156083534,0.16976224901057546
6.666666666666667,4.8856715260217936,14.103271700426854,0.8188822751322752,181.5175459593732,0.11354231375457316
8.5,5.173806623767895,18.180259990485077,0.9250000000000002,191.5481693397719,0.1421540446324026
8.166666666666666,4.9743891582832465,14.885983458424501,0.8622685185185185,170.7196135966492,0.17053328488250344
8.166666666666666,5.125077845678332,19.59422693211232,0.8532617845117846,176.1342836745558,0.14454026142970322
8.416666666666666,4.933599695827179,18.43161485482221,0.88125,192.58991260403715,0.1382913438333502
7.666666666666667,5.026730786856224,12.939369782039286,0.8537367724867725,179.9635649158833,0.11251348644892953
7.416666666666667,5.087699397490021,12.494893441696677,0.8069444444444445,176.28166258983114,0.13350001505426387
7.5,4.996510820945607,12.542061933816345,0.8688822751322752,172.7581021749294,0.14915663969922865
6.75,5.009794041226387,16.6118433495782,0.7621001683501682,173.64908389998473,0.14289095755896997
7.083333333333333,4.983958502976436,13.530276650727753,0.7945105820105821,175.16627976786276,0.11794481633131534
7.416666666666667,5.01150005021018,19.352054605468467,0.8226851851851853,170.526790946657,0.13123826051890783
6.666666666666667,4.971557257109107,13.037456213777482,0.7465277777777778,191.207565592183,0.13603281578643914
8.0,4.831037287204331,17.767745482941987,0.8733796296296297,173.01763354403855,0.14819633752927544
6.333333333333333,5.134440147122118,12.177803568842007,0.7474867724867723,175.8546992677942,0.14094678806930636
7.5,5.1085822533887795,17.16594414684885,0.8714285714285714,172.86604088353567,0.13956866369023171
7.333333333333333,4.969241233831833,15.331344818316833,0.7503637566137565,179.98952594403136,0.112241541891796
7.333333333333333,5.114527547524472,17.435996635094412,0.8240740740740741,174.6369821410642,0.15422676911668573
7.083333333333333,4.844771718300317,12.100388846189219,0.8235449735449736,176.14075204062377,0.15267811541677692
8.166666666666666,4.980867421513575,18.64787367465027,0.8762896825396824,168.70444795490945,0.16164234117102805
7.583333333333333,5.087188834895582,12.632658392007926,0.8886574074074075,189.46467207123928,0.15156920724026712
7.833333333333333,4.973916402967816,13.060451986254009,0.8076388888888889,187.97181869245856,0.1472896469523642
6.333333333333333,5.084126382777958,14.921152734863357,0.7627314814814815,177.14442884417525,0.14555267939302022
7.583333333333333,4.949569091879774,12.999949361265251,0.8613425925925925,170.8640374124799,0.15369871520440825
6.416666666666667,5.2551995608482045,20.299231712886474,0.7267526455026455,177.3825227058287,0.11831783720738466
7.666666666666667,4.8867425434507545,16.27179442076364,0.8620370370370369,200.74893627849647,0.13952920019684206
6.333333333333333,5.236892747891244,12.696277324765916,0.7782738095238096,186.80592668216127,0.10662132443247775
8.416666666666666,4.886773709560994,16.25868908351112,0.8472222222222222,178.06296136862318,0.12588310497065708
6.916666666666667,5.2875446839880045,16.162199482112968,0.7483796296296297,176.45367895922772,0.13688490767561112
7.833333333333333,5.103314208534353,14.017121326944459,0.8171296296296297,178.56557439720308,0.141158238710421
7.75,5.180856085874808,17.523075934743698,0.9079034391534391,174.24877261027734,0.15380490301388938
8.583333333333334,5.040501147971657,25.451655706738784,0.8782738095238095,197.3305533127359,0.14287890082039834
7.5,5.221025483422734,14.48679067013778,0.8314814814814815,176.30503642047893,0.1349825073594887
7.083333333333333,5.13328210831907,17.72711535026211,0.7956018518518518,178.5357363258355,0.15750417315648213
7.833333333333333,4.941202396326184,12.144973005950185,0.7782407407407407,175.37134236426476,0.12683443892739266
7.416666666666667,4.833257291272364,16.135465555153782,0.8549933862433862,194.67559506663352,0.14454572801109025
7.083333333333333,5.006577112240432,17.004877344989296,0.788558201058201,174.8298572957026,0.17215787099193125
7.833333333333333,5.0216413953576104,16.228810585436676,0.8103505291005292,185.6832861954475,0.14732630824848195
